IpNode [ID LAYER FIELD TABLE_NUM CHILD_NUM]

0	0	0	1	207
1	1	4	1	3
2	2	5	1	65
3	1	4	1	3
4	2	5	1	13
5	1	4	1	3
6	2	5	1	8
7	1	4	1	3
8	2	5	1	6
9	1	4	1	3
10	2	5	1	17
11	1	4	1	3
12	2	5	1	13
13	1	4	1	3
14	2	5	1	7
15	1	4	1	3
16	2	5	1	16
17	1	4	1	3
18	2	5	1	19
19	1	4	1	3
20	2	5	1	7
21	1	4	1	3
22	2	5	1	11
23	1	4	1	3
24	2	5	1	14
25	2	5	1	33
26	1	4	1	3
27	2	5	1	24
28	1	4	1	3
29	2	5	1	11
30	2	5	1	29
31	1	4	1	3
32	2	5	1	25
33	1	4	1	3
34	2	5	1	35
35	1	4	1	3
36	2	5	1	30
37	1	4	1	3
38	2	5	1	12
39	1	4	1	3
40	2	5	1	48
41	1	4	1	3
42	2	5	1	17
43	1	4	1	3
44	2	5	1	6
45	2	5	1	13
46	1	4	1	3
47	2	5	1	23
48	1	4	1	3
49	2	5	1	25
50	1	4	1	3
51	2	5	1	16
52	1	4	1	3
53	2	5	1	24
54	2	5	1	9
55	1	4	1	3
56	2	5	1	16
57	1	4	1	3
58	2	5	1	32
59	1	4	1	3
60	2	5	1	29
61	1	4	1	3
62	2	5	1	22
63	1	4	1	3
64	2	5	1	32
65	1	4	1	3
66	2	5	1	8
67	1	4	1	3
68	2	5	1	27
69	1	4	1	3
70	2	5	1	39
71	1	4	1	3
72	2	5	1	24
73	1	4	1	3
74	2	5	1	25
75	1	4	1	3
76	2	5	1	36
77	1	4	1	3
78	2	5	1	4
79	1	4	1	3
80	2	5	1	8
81	1	4	1	3
82	2	5	1	17
83	1	4	1	3
84	2	5	1	17
85	1	4	1	3
86	2	5	1	33
87	1	4	1	3
88	2	5	1	32
89	2	5	1	21
90	1	4	1	3
91	2	5	1	17
92	1	4	1	3
93	2	5	1	20
94	1	4	1	3
95	2	5	1	49
96	1	4	1	3
97	2	5	1	28
98	1	4	1	3
99	2	5	1	29
100	1	4	1	3
101	2	5	1	19
102	2	5	1	55
103	1	4	1	3
104	2	5	1	54
105	1	4	1	3
106	2	5	1	19
107	1	4	1	3
108	2	5	1	7
109	1	4	1	3
110	2	5	1	42
111	1	4	1	3
112	2	5	1	24
113	1	4	1	3
114	2	5	1	22
115	1	4	1	3
116	2	5	1	12
117	1	4	1	3
118	2	5	1	15
119	1	4	1	3
120	2	5	1	27
121	1	4	1	3
122	2	5	1	14
123	1	4	1	3
124	2	5	1	8
125	1	4	1	3
126	2	5	1	16
127	1	4	1	3
128	2	5	1	21
129	1	4	1	3
130	2	5	1	11
131	1	4	1	3
132	2	5	1	17
133	1	4	1	3
134	2	5	1	42
135	1	4	1	3
136	2	5	1	22
137	2	5	1	28
138	1	4	1	3
139	2	5	1	23
140	1	4	1	3
141	2	5	1	8
142	1	4	1	3
143	2	5	1	15
144	1	4	1	3
145	2	5	1	21
146	1	4	1	3
147	2	5	1	7
148	1	4	1	3
149	2	5	1	24
150	1	4	1	3
151	2	5	1	13
152	1	4	1	3
153	2	5	1	39
154	1	4	1	3
155	2	5	1	15
156	1	4	1	3
157	2	5	1	18
158	2	5	1	17
159	2	5	1	33
160	2	5	1	29
161	2	5	1	2
162	1	4	1	3
163	2	5	1	10
164	1	4	1	3
165	2	5	1	25
166	2	5	1	32
167	2	5	1	29
168	1	4	1	3
169	2	5	1	21
170	1	4	1	3
171	2	5	1	13
172	2	5	1	24
173	1	4	1	3
174	2	5	1	33
175	2	5	1	11
176	1	4	1	3
177	2	5	1	30
178	2	5	1	14
179	1	4	1	3
180	2	5	1	20
181	1	4	1	3
182	2	5	1	17
183	2	5	1	18
184	2	5	1	23
185	1	4	1	3
186	2	5	1	18
187	1	4	1	3
188	2	5	1	22
189	2	5	1	23
190	1	4	1	3
191	2	5	1	5
192	2	5	1	31
193	2	5	1	12
194	2	5	1	15
195	2	5	1	25
196	2	5	1	11
197	1	4	1	3
198	2	5	1	7
199	1	4	1	3
200	2	5	1	20
201	1	4	1	3
202	2	5	1	5
203	2	5	1	13
204	2	5	1	27
205	2	5	1	16
206	1	4	1	3
207	2	5	1	26
208	2	5	1	12
209	2	5	1	4
210	1	4	1	3
211	2	5	1	36
212	2	5	1	20
213	1	4	1	3
214	2	5	1	7
215	2	5	1	13
216	2	5	1	4
217	2	5	1	38
218	2	5	1	34
219	2	5	1	12
220	1	4	1	3
