IpNode [ID LAYER FIELD TABLE_NUM CHILD_NUM]

0	0	0	1	129
1	1	4	1	3
2	2	1	1	14
3	2	1	1	161
4	1	4	1	3
5	2	1	1	73
6	2	1	1	90
7	1	4	1	3
8	2	1	1	124
9	2	1	1	43
10	1	4	1	3
11	2	1	1	153
12	2	1	1	12
13	1	4	1	2
14	2	1	1	141
15	1	4	1	3
16	2	1	1	50
17	2	1	1	121
18	1	4	1	3
19	2	1	1	97
20	2	1	1	67
21	1	4	1	3
22	2	1	1	164
23	2	1	1	8
24	1	4	1	2
25	2	1	1	176
26	1	4	1	3
27	2	1	1	34
28	2	1	1	132
29	1	4	1	3
30	2	1	1	82
31	2	1	1	77
32	1	4	1	3
33	2	1	1	127
34	2	1	1	25
35	1	4	1	2
36	2	1	1	145
37	1	4	1	3
38	2	1	1	39
39	2	1	1	124
40	1	4	1	3
41	2	1	1	87
42	2	1	1	91
43	1	4	1	3
44	2	1	1	128
45	2	1	1	44
46	1	4	1	2
47	2	1	1	152
48	1	4	1	3
49	2	1	1	17
50	2	1	1	146
51	1	4	1	3
52	2	1	1	57
53	2	1	1	109
54	1	4	1	3
55	2	1	1	111
56	2	1	1	68
57	1	4	1	3
58	2	1	1	145
59	2	1	1	29
60	1	4	1	2
61	2	1	1	147
62	1	4	1	3
63	2	1	1	45
64	2	1	1	113
65	1	4	1	3
66	2	1	1	103
67	2	1	1	60
68	1	4	1	3
69	2	1	1	146
70	2	1	1	13
71	1	4	1	2
72	2	1	1	154
73	1	4	1	3
74	2	1	1	29
75	2	1	1	127
76	1	4	1	3
77	2	1	1	88
78	2	1	1	68
79	1	4	1	3
80	2	1	1	142
81	2	1	1	6
82	1	4	1	2
83	2	1	1	156
84	1	4	1	3
85	2	1	1	45
86	2	1	1	119
87	1	4	1	3
88	2	1	1	95
89	2	1	1	65
90	1	4	1	3
91	2	1	1	139
92	2	1	1	14
93	1	4	1	2
94	2	1	1	148
95	1	4	1	3
96	2	1	1	43
97	2	1	1	125
98	1	4	1	3
99	2	1	1	88
100	2	1	1	60
101	1	4	1	3
102	2	1	1	147
103	2	1	1	6
104	1	4	1	2
105	2	1	1	158
106	1	4	1	3
107	2	1	1	38
108	2	1	1	130
109	1	4	1	3
110	2	1	1	79
111	2	1	1	69
112	1	4	1	3
113	2	1	1	133
114	2	1	1	23
115	1	4	1	2
116	2	1	1	161
117	1	4	1	3
118	2	1	1	17
119	2	1	1	147
120	1	4	1	3
121	2	1	1	67
122	2	1	1	97
123	1	4	1	3
124	2	1	1	93
125	2	1	1	60
126	1	4	1	3
127	2	1	1	153
128	2	1	1	19
129	1	4	1	2
130	2	1	1	167
131	1	4	1	3
132	2	1	1	24
133	2	1	1	132
134	1	4	1	3
135	2	1	1	60
136	2	1	1	89
137	1	4	1	3
138	2	1	1	118
139	2	1	1	41
140	1	4	1	3
141	2	1	1	160
142	2	1	1	5
143	1	4	1	2
144	2	1	1	161
145	1	4	1	3
146	2	1	1	54
147	2	1	1	123
148	1	4	1	3
149	2	1	1	96
150	2	1	1	70
151	1	4	1	3
152	2	1	1	141
153	2	1	1	25
154	1	4	1	2
155	2	1	1	163
156	1	4	1	3
157	2	1	1	26
158	2	1	1	128
159	1	4	1	3
160	2	1	1	83
161	2	1	1	86
162	1	4	1	3
163	2	1	1	122
164	2	1	1	46
165	1	4	1	3
166	2	1	1	166
167	2	1	1	7
168	1	4	1	2
169	2	1	1	156
170	1	4	1	3
171	2	1	1	52
172	2	1	1	95
173	1	4	1	3
174	2	1	1	118
175	2	1	1	48
176	1	4	1	2
177	2	1	1	158
178	1	4	1	3
179	2	1	1	94
180	2	1	1	75
181	1	4	1	2
182	2	1	1	140
183	1	4	1	3
184	2	1	1	3
185	2	1	1	164
186	1	4	1	3
187	2	1	1	50
188	2	1	1	107
189	1	4	1	3
190	2	1	1	108
191	2	1	1	67
192	1	4	1	3
193	2	1	1	134
194	2	1	1	15
195	1	4	1	2
196	2	1	1	171
197	1	4	1	3
198	2	1	1	34
199	2	1	1	119
200	1	4	1	3
201	2	1	1	83
202	2	1	1	88
203	1	4	1	3
204	2	1	1	131
205	2	1	1	39
206	1	4	1	2
207	2	1	1	166
208	1	4	1	3
209	2	1	1	11
210	2	1	1	149
211	1	4	1	3
212	2	1	1	81
213	2	1	1	88
214	1	4	1	3
215	2	1	1	127
216	2	1	1	55
217	1	4	1	3
218	2	1	1	155
219	1	4	1	2
220	2	1	1	160
221	1	4	1	3
222	2	1	1	44
223	2	1	1	108
224	1	4	1	3
225	2	1	1	104
226	2	1	1	54
227	1	4	1	2
228	2	1	1	153
229	1	4	1	3
230	2	1	1	13
231	2	1	1	156
232	1	4	1	3
233	2	1	1	71
234	2	1	1	101
235	1	4	1	3
236	2	1	1	107
237	2	1	1	34
238	1	4	1	2
239	2	1	1	154
240	1	4	1	3
241	2	1	1	27
242	2	1	1	130
243	1	4	1	3
244	2	1	1	82
245	2	1	1	65
246	1	4	1	3
247	2	1	1	148
248	2	1	1	22
249	1	4	1	2
250	2	1	1	175
251	1	4	1	3
252	2	1	1	20
253	2	1	1	154
254	1	4	1	3
255	2	1	1	83
256	2	1	1	79
257	1	4	1	3
258	2	1	1	140
259	2	1	1	26
260	1	4	1	2
261	2	1	1	166
262	1	4	1	3
263	2	1	1	18
264	2	1	1	133
265	1	4	1	3
266	2	1	1	82
267	2	1	1	80
268	1	4	1	3
269	2	1	1	128
270	2	1	1	45
271	1	4	1	2
272	2	1	1	175
273	1	4	1	3
274	2	1	1	3
275	2	1	1	174
276	1	4	1	3
277	2	1	1	57
278	2	1	1	107
279	1	4	1	3
280	2	1	1	98
281	2	1	1	62
282	1	4	1	3
283	2	1	1	147
284	2	1	1	23
285	1	4	1	2
286	2	1	1	135
287	1	4	1	3
288	2	1	1	34
289	2	1	1	113
290	1	4	1	3
291	2	1	1	106
292	2	1	1	50
293	1	4	1	3
294	2	1	1	164
295	2	1	1	8
296	1	4	1	2
297	2	1	1	145
298	1	4	1	3
299	2	1	1	41
300	2	1	1	131
301	1	4	1	3
302	2	1	1	99
303	2	1	1	67
304	1	4	1	3
305	2	1	1	155
306	2	1	1	19
307	1	4	1	2
308	2	1	1	162
309	1	4	1	3
310	2	1	1	34
311	2	1	1	130
312	1	4	1	3
313	2	1	1	85
314	2	1	1	89
315	1	4	1	3
316	2	1	1	116
317	2	1	1	44
318	1	4	1	2
319	2	1	1	165
320	1	4	1	3
321	2	1	1	14
322	2	1	1	131
323	1	4	1	3
324	2	1	1	68
325	2	1	1	91
326	1	4	1	3
327	2	1	1	120
328	2	1	1	41
329	1	4	1	2
330	2	1	1	163
331	1	4	1	3
332	2	1	1	9
333	2	1	1	163
334	1	4	1	3
335	2	1	1	55
336	2	1	1	103
337	1	4	1	3
338	2	1	1	111
339	2	1	1	60
340	1	4	1	3
341	2	1	1	150
342	2	1	1	7
343	1	4	1	2
344	2	1	1	163
345	1	4	1	3
346	2	1	1	57
347	2	1	1	107
348	1	4	1	3
349	2	1	1	105
350	2	1	1	52
351	1	4	1	2
352	2	1	1	153
353	2	1	1	3
354	2	1	1	212
