IpNode [ID LAYER FIELD TABLE_NUM CHILD_NUM]

0	0	0	1	235
1	1	4	1	10
2	2	2	1	7
3	1	4	1	10
4	2	2	1	15
5	1	4	1	7
6	2	2	1	15
7	2	2	1	13
8	2	2	1	13
9	1	4	1	11
10	2	2	1	5
11	1	4	1	10
12	2	2	1	7
13	1	4	1	10
14	2	2	1	21
15	1	4	1	11
16	2	2	1	7
17	2	2	1	5
18	1	4	1	9
19	2	2	1	9
20	2	2	1	18
21	2	2	1	7
22	1	4	1	11
23	2	2	1	8
24	2	2	1	11
25	1	4	1	14
26	2	2	1	3
27	2	2	1	3
28	2	2	1	3
29	2	2	1	3
30	1	4	1	11
31	2	2	1	5
32	1	4	1	8
33	2	2	1	3
34	1	4	1	9
35	2	2	1	87
36	2	2	1	34
37	1	4	1	9
38	2	2	1	29
39	2	2	1	17
40	2	2	1	38
41	2	2	1	48
42	1	4	1	10
43	2	2	1	9
44	2	2	1	11
45	1	4	1	10
46	2	2	1	25
47	2	2	1	65
48	1	4	1	9
49	2	2	1	3
50	2	2	1	3
51	1	4	1	12
52	2	2	1	3
53	2	2	1	3
54	2	2	1	3
55	2	2	1	3
56	1	4	1	14
57	2	2	1	3
58	2	2	1	3
59	2	2	1	3
60	1	4	1	9
61	2	2	1	62
62	2	2	1	34
63	2	2	1	1
64	1	4	1	8
65	2	2	1	28
66	1	4	1	11
67	2	2	1	7
68	1	4	1	11
69	2	2	1	21
70	1	4	1	13
71	2	2	1	3
72	2	2	1	3
73	2	2	1	3
74	1	4	1	9
75	2	2	1	3
76	2	2	1	3
77	2	2	1	3
78	1	4	1	13
79	2	2	1	3
80	2	2	1	3
81	2	2	1	3
82	1	4	1	9
83	2	2	1	134
84	2	2	1	71
85	1	4	1	9
86	2	2	1	19
87	1	4	1	10
88	2	2	1	37
89	1	4	1	8
90	2	2	1	29
91	2	2	1	32
92	1	4	1	11
93	2	2	1	35
94	1	4	1	9
95	2	2	1	9
96	1	4	1	9
97	2	2	1	6
98	2	2	1	7
99	2	2	1	7
100	1	4	1	9
101	2	2	1	13
102	1	4	1	8
103	2	2	1	3
104	2	2	1	3
105	2	2	1	3
106	1	4	1	15
107	2	2	1	3
108	2	2	1	7
109	1	4	1	10
110	2	2	1	5
111	1	4	1	9
112	2	2	1	30
113	2	2	1	52
114	1	4	1	9
115	2	2	1	96
116	2	2	1	45
117	1	4	1	9
118	2	2	1	5
119	2	2	1	5
120	1	4	1	10
121	2	2	1	4
122	1	4	1	10
123	2	2	1	7
124	2	2	1	7
125	2	2	1	7
126	1	4	1	11
127	2	2	1	18
128	2	2	1	78
129	1	4	1	11
130	2	2	1	81
131	2	2	1	36
132	2	2	1	45
133	1	4	1	11
134	2	2	1	3
135	2	2	1	3
136	2	2	1	3
137	2	2	1	3
138	2	2	1	3
139	1	4	1	12
140	2	2	1	7
141	2	2	1	9
142	2	2	1	4
143	1	4	1	8
144	2	2	1	65
145	2	2	1	17
146	1	4	1	11
147	2	2	1	3
148	1	4	1	9
149	2	2	1	7
150	2	2	1	7
151	1	4	1	12
152	2	2	1	88
153	1	4	1	7
154	2	2	1	97
155	1	4	1	11
156	2	2	1	91
157	2	2	1	43
158	1	4	1	9
159	2	2	1	18
160	2	2	1	25
161	2	2	1	62
162	1	4	1	10
163	2	2	1	123
164	1	4	1	7
165	2	2	1	20
166	1	4	1	11
167	2	2	1	6
168	2	2	1	8
169	1	4	1	8
170	2	2	1	9
171	1	4	1	9
172	2	2	1	10
173	1	4	1	8
174	2	2	1	34
175	2	2	1	86
176	1	4	1	7
177	2	2	1	40
178	2	2	1	30
179	1	4	1	10
180	2	2	1	24
181	1	4	1	12
182	2	2	1	15
183	2	2	1	13
184	2	2	1	15
185	1	4	1	13
186	2	2	1	3
187	1	4	1	11
188	2	2	1	10
189	1	4	1	10
190	2	2	1	24
191	1	4	1	10
192	2	2	1	3
193	1	4	1	10
194	2	2	1	55
195	1	4	1	7
196	2	2	1	91
197	1	4	1	10
198	2	2	1	91
199	1	4	1	7
200	2	2	1	65
201	1	4	1	10
202	2	2	1	3
203	2	2	1	3
204	1	4	1	9
205	2	2	1	30
206	1	4	1	9
207	2	2	1	71
208	1	4	1	11
209	2	2	1	53
210	2	2	1	12
211	1	4	1	10
212	2	2	1	3
213	2	2	1	3
214	1	4	1	12
215	2	2	1	30
216	2	2	1	47
217	1	4	1	11
218	2	2	1	8
219	1	4	1	13
220	2	2	1	5
221	2	2	1	5
222	2	2	1	5
223	1	4	1	12
224	2	2	1	9
225	2	2	1	3
226	2	2	1	9
227	1	4	1	11
228	2	2	1	5
229	2	2	1	5
230	2	2	1	5
231	2	2	1	5
232	1	4	1	9
233	2	2	1	33
234	1	4	1	8
235	2	2	1	86
236	1	4	1	10
237	2	2	1	12
238	1	4	1	11
239	2	2	1	7
240	1	4	1	11
241	2	2	1	8
242	1	4	1	9
243	2	2	1	64
244	1	4	1	10
245	2	2	1	70
246	2	2	1	33
247	1	4	1	9
248	2	2	1	30
249	1	4	1	10
250	2	2	1	69
251	1	4	1	12
252	2	2	1	39
253	2	2	1	76
254	1	4	1	9
255	2	2	1	46
256	2	2	1	25
257	2	2	1	22
258	1	4	1	9
259	2	2	1	3
260	1	4	1	10
261	2	2	1	77
262	1	4	1	7
263	2	2	1	32
264	1	4	1	9
265	2	2	1	19
266	1	4	1	10
267	2	2	1	9
268	2	2	1	9
269	1	4	1	10
270	2	2	1	48
271	2	2	1	35
272	2	2	1	32
273	1	4	1	8
274	2	2	1	40
275	2	2	1	80
276	2	2	1	40
277	1	4	1	10
278	2	2	1	5
279	2	2	1	9
280	1	4	1	12
281	2	2	1	14
282	1	4	1	14
283	2	2	1	3
284	2	2	1	3
285	2	2	1	3
286	2	2	1	3
287	1	4	1	9
288	2	2	1	25
289	1	4	1	7
290	2	2	1	8
291	2	2	1	35
292	1	4	1	9
293	2	2	1	58
294	1	4	1	10
295	2	2	1	5
296	2	2	1	5
297	1	4	1	14
298	2	2	1	24
299	2	2	1	19
300	2	2	1	45
301	1	4	1	10
302	2	2	1	54
303	1	4	1	11
304	2	2	1	3
305	1	4	1	13
306	2	2	1	28
307	1	4	1	10
308	2	2	1	11
309	2	2	1	8
310	2	2	1	11
311	1	4	1	8
312	2	2	1	60
313	2	2	1	29
314	1	4	1	10
315	2	2	1	28
316	1	4	1	8
317	2	2	1	26
318	2	2	1	49
319	2	2	1	47
320	1	4	1	9
321	2	2	1	33
322	1	4	1	11
323	2	2	1	12
324	2	2	1	12
325	1	4	1	11
326	2	2	1	112
327	1	4	1	10
328	2	2	1	3
329	2	2	1	3
330	2	2	1	9
331	2	2	1	8
332	2	2	1	9
333	1	4	1	9
334	2	2	1	3
335	2	2	1	3
336	2	2	1	3
337	2	2	1	3
338	2	2	1	3
339	2	2	1	3
340	2	2	1	14
341	2	2	1	19
342	2	2	1	11
343	2	2	1	17
344	2	2	1	14
345	2	2	1	3
346	2	2	1	4
347	2	2	1	5
348	2	2	1	6
349	2	2	1	7
350	2	2	1	47
351	2	2	1	29
352	2	2	1	28
353	2	2	1	5
354	2	2	1	7
355	2	2	1	7
356	2	2	1	14
357	2	2	1	13
358	2	2	1	12
359	1	4	1	8
360	2	2	1	48
361	2	2	1	42
362	2	2	1	87
363	2	2	1	2
364	2	2	1	26
365	2	2	1	8
366	2	2	1	12
367	2	2	1	6
368	2	2	1	6
369	2	2	1	3
370	2	2	1	3
371	2	2	1	3
372	2	2	1	3
373	2	2	1	3
374	2	2	1	3
375	2	2	1	4
376	2	2	1	5
377	2	2	1	5
378	2	2	1	5
379	2	2	1	3
380	2	2	1	3
381	2	2	1	3
382	2	2	1	3
383	2	2	1	36
384	2	2	1	25
385	2	2	1	25
386	2	2	1	9
387	2	2	1	11
388	2	2	1	4
389	1	4	1	13
390	2	2	1	18
391	2	2	1	4
392	2	2	1	23
393	2	2	1	22
394	2	2	1	11
395	2	2	1	15
396	2	2	1	62
397	2	2	1	59
398	2	2	1	120
399	2	2	1	23
400	2	2	1	3
401	2	2	1	3
402	2	2	1	3
403	2	2	1	2
404	2	2	1	3
405	2	2	1	3
406	1	4	1	9
407	2	2	1	82
408	2	2	1	43
409	2	2	1	40
410	2	2	1	40
411	2	2	1	17
412	1	4	1	10
413	2	2	1	87
414	2	2	1	13
415	2	2	1	42
416	2	2	1	25
417	2	2	1	5
418	1	4	1	9
419	2	2	1	12
420	2	2	1	36
421	2	2	1	35
422	2	2	1	33
423	2	2	1	31
424	2	2	1	26
425	1	4	1	8
426	2	2	1	34
427	2	2	1	82
428	2	2	1	47
429	2	2	1	29
430	2	2	1	4
431	2	2	1	3
432	2	2	1	3
433	2	2	1	3
434	2	2	1	3
435	2	2	1	3
436	2	2	1	3
437	2	2	1	28
438	2	2	1	25
439	2	2	1	17
440	2	2	1	82
441	2	2	1	43
442	2	2	1	18
443	2	2	1	37
444	1	4	1	9
445	2	2	1	43
446	2	2	1	34
447	2	2	1	65
448	2	2	1	7
449	2	2	1	7
450	2	2	1	6
451	2	2	1	6
452	2	2	1	3
453	2	2	1	3
454	2	2	1	3
455	2	2	1	16
456	2	2	1	17
457	2	2	1	15
458	2	2	1	11
459	2	2	1	3
460	2	2	1	3
461	2	2	1	3
462	2	2	1	2
463	2	2	1	3
464	2	2	1	2
465	2	2	1	3
466	2	2	1	3
467	2	2	1	3
