IpNode [ID LAYER FIELD TABLE_NUM CHILD_NUM]

0	0	4	1	257
1	1	0	1	5
2	2	5	1	71
3	1	0	1	17
4	2	5	1	7
5	1	0	1	8
6	2	5	1	116
7	1	0	1	4
8	2	5	1	20
9	1	0	1	18
10	2	5	1	28
11	1	0	1	9
12	2	5	1	36
13	1	0	1	6
14	2	5	1	28
15	1	0	1	4
16	2	5	1	133
17	1	0	1	36
18	2	5	1	19
19	1	0	1	11
20	2	5	1	49
21	1	0	1	7
22	2	5	1	56
23	1	0	1	4
24	2	5	1	109
25	1	0	1	16
26	2	5	1	112
27	1	0	1	5
28	2	5	1	74
29	1	0	1	5
30	2	5	1	120
31	1	0	1	10
32	2	5	1	114
33	1	0	1	11
34	2	5	1	25
35	1	0	1	5
36	2	5	1	128
37	2	5	1	20
38	1	0	1	34
39	2	5	1	61
40	2	5	1	29
41	1	0	1	4
42	2	5	1	130
43	1	0	1	19
44	2	5	1	11
45	1	0	1	9
46	2	5	1	49
47	1	0	1	7
48	2	5	1	45
49	1	0	1	5
50	2	5	1	117
51	1	0	1	9
52	2	5	1	45
53	1	0	1	5
54	2	5	1	111
55	1	0	1	8
56	2	5	1	22
57	2	5	1	2
58	2	5	1	25
59	1	0	1	11
60	2	5	1	21
61	1	0	1	5
62	2	5	1	139
63	1	0	1	12
64	2	5	1	20
65	1	0	1	17
66	2	5	1	70
67	1	0	1	5
68	2	5	1	79
69	1	0	1	5
70	2	5	1	103
71	1	0	1	11
72	2	5	1	8
73	1	0	1	20
74	2	5	1	25
75	1	0	1	6
76	2	5	1	63
77	1	0	1	5
78	2	5	1	63
79	1	0	1	6
80	2	5	1	120
81	1	0	1	6
82	2	5	1	52
83	2	5	1	61
84	1	0	1	5
85	2	5	1	114
86	2	5	1	100
87	1	0	1	10
88	2	5	1	27
89	1	0	1	5
90	2	5	1	69
91	1	0	1	7
92	2	5	1	100
93	1	0	1	17
94	2	5	1	107
95	1	0	1	6
96	2	5	1	56
97	1	0	1	5
98	2	5	1	33
99	1	0	1	6
100	2	5	1	46
101	1	0	1	10
102	2	5	1	116
103	1	0	1	5
104	2	5	1	123
105	2	5	1	78
106	2	5	1	18
107	1	0	1	7
108	2	5	1	51
109	1	0	1	21
110	2	5	1	29
111	2	5	1	47
112	2	5	1	21
113	1	0	1	5
114	2	5	1	117
115	1	0	1	9
116	2	5	1	138
117	1	0	1	5
118	2	5	1	93
119	1	0	1	12
120	2	5	1	26
121	1	0	1	5
122	2	5	1	100
123	1	0	1	7
124	2	5	1	19
125	1	0	1	5
126	2	5	1	87
127	1	0	1	5
128	2	5	1	129
129	1	0	1	10
130	2	5	1	9
131	2	5	1	55
132	2	5	1	123
133	1	0	1	7
134	2	5	1	58
135	1	0	1	10
136	2	5	1	53
137	1	0	1	5
138	2	5	1	58
139	1	0	1	5
