IpNode [ID LAYER FIELD TABLE_NUM CHILD_NUM]

0	0	4	1	253
1	1	0	1	14
2	2	6	1	34
3	1	0	1	8
4	2	6	1	106
5	1	0	1	28
6	2	6	1	3
7	1	0	1	31
8	2	6	1	12
9	1	0	1	34
10	2	6	1	113
11	2	6	1	82
12	2	6	1	2
13	1	0	1	17
14	2	6	1	9
15	2	6	1	5
16	1	0	1	22
17	2	6	1	12
18	1	0	1	18
19	2	6	1	4
20	2	6	1	7
21	1	0	1	6
22	2	6	1	78
23	1	0	1	27
24	2	6	1	10
25	1	0	1	5
26	2	6	1	81
27	1	0	1	17
28	2	6	1	24
29	1	0	1	16
30	2	6	1	59
31	1	0	1	21
32	2	6	1	37
33	1	0	1	35
34	2	6	1	5
35	1	0	1	19
36	2	6	1	31
37	1	0	1	25
38	2	6	1	60
39	1	0	1	39
40	2	6	1	1
41	1	0	1	9
42	2	6	1	108
43	2	6	1	92
44	2	6	1	2
45	2	6	1	12
46	2	6	1	19
47	2	6	1	4
48	1	0	1	26
49	2	6	1	4
50	1	0	1	34
51	2	6	1	80
52	1	0	1	14
53	2	6	1	15
54	2	6	1	38
55	1	0	1	5
56	2	6	1	92
57	1	0	1	22
58	2	6	1	61
59	1	0	1	16
60	2	6	1	30
61	1	0	1	19
62	2	6	1	96
63	2	6	1	2
64	1	0	1	23
65	2	6	1	14
66	2	6	1	41
67	2	6	1	88
68	2	6	1	4
69	2	6	1	31
70	2	6	1	1
71	2	6	1	1
72	2	6	1	110
73	1	0	1	2
74	2	6	1	31
75	2	6	1	24
76	2	6	1	32
77	2	6	1	3
78	2	6	1	2
79	1	0	1	2
80	2	6	1	31
81	2	6	1	32
82	2	6	1	8
83	2	6	1	81
84	2	6	1	3
85	2	6	1	1
86	1	0	1	44
87	2	6	1	1
88	1	0	1	2
89	2	6	1	36
90	2	6	1	13
91	2	6	1	26
92	2	6	1	1
93	1	0	1	6
94	2	6	1	73
95	2	6	1	1
96	1	0	1	3
97	2	6	1	30
98	2	6	1	119
99	2	6	1	1
100	2	6	1	4
101	2	6	1	30
102	1	0	1	12
